#pos.x,pos.y,pos.z,vel.x,vel.y,vel.z,acc.x,acc.y,acc.z,rot.x,rot.y,rot.z,w.x,w.y,w.z
#[m],[m],[m],[m/s],[m/s],[m/s],[m/s^2],[m/s^2],[m/s^2],[deg],[deg],[deg],[deg/s],[deg/s],[deg/s]
0.9787510963,0.0026841629,0.7681825885,0.3360434262,0.2284417363,0.9621756544,0.2750314327,0.8750981614,0.6498810054,0.5502214675,0.0939549551,0.4361069918,0.0012772456,0.1394194056,0.9238166912
0.8871703609,0.9988397223,0.5052350504,0.7889049307,0.134591776,0.2747160534,0.9381684566,0.114449895,0.170365757,0.2918444989,0.1958920879,0.7202761456,0.3566576268,0.4013534807,0.714291599
0.7912220764,0.3722025596,0.5480595988,0.3292883938,0.3189155946,0.3847037098,0.7319989684,0.8489001639,0.5366946725,0.1444723113,0.9450942876,0.6556358518,0.3251335268,0.2885017044,0.7586223698
0.5514277639,0.5249233479,0.1173200323,0.3337302909,0.2733567713,0.709300181,0.3823125949,0.5646211581,0.2171181325,0.8012842351,0.2415202123,0.9346418491,0.4210229116,0.9722155249,0.5959448084
0.7127007814,0.4930087052,0.1664224423,0.0775497886,0.9253536994,0.6540503959,0.7955228044,0.3054271241,0.4704858658,0.6953568001,0.670258612,0.1204878633,0.2927870881,0.9983929907,0.6785202947
0.9247696583,0.3683198729,0.011238969,0.3230012494,0.1164407727,0.2094171168,0.8486053681,0.4335612798,0.7968957749,0.6930916732,0.2004948664,0.8471890032,0.9311015933,0.5559036963,0.9743380854
0.970437811,0.2472852021,0.6263689719,0.0602663419,0.3934763341,0.3875573086,0.7503992215,0.0339841272,0.0152242399,0.3180758237,0.3298849473,0.3351540484,0.7143819585,0.7530793644,0.0599768273
0.3412891047,0.0944925592,0.2144030782,0.1558896208,0.3294674176,0.456604182,0.0394095258,0.2885525264,0.5620396955,0.5657694267,0.516766625,0.8070227854,0.3799159218,0.6796044285,0.0416422399
0.4849018017,0.5769634225,0.9178259668,0.6231121837,0.2863714352,0.5317986122,0.1464063919,0.8066656567,0.6737582564,0.4362816594,0.7051955572,0.6840869907,0.703966444,0.6350701713,0.1771134151
0.465361893,0.6307209563,0.8861760337,0.8722661277,0.4720747037,0.1748118944,0.0707854103,0.6432411514,0.5583908904,0.2149374397,0.5740826165,0.2696952388,0.9515841393,0.3417023821,0.4745624543
0.3096260433,0.1272495088,0.7623536137,0.6658731665,0.5443472267,0.9496534155,0.8590502733,0.7594914781,0.6630367604,0.0242745004,0.6878093839,0.6564003772,0.795565687,0.2941535917,0.2313442351
0.3022419197,0.2729770226,0.1050493457,0.1352940614,0.3990724362,0.5900174516,0.0141264849,0.75107768,0.4392765413,0.4202515844,0.5201661833,0.8634599247,0.6262878857,0.9383170165,0.272229321
0.0135281238,0.8022348239,0.8775537858,0.9933830647,0.3298989072,0.7902240528,0.7245870929,0.4402537046,0.3053387802,0.3171998894,0.2851696883,0.5693729811,0.1564532444,0.4770466796,0.0014350812
0.9691265324,0.9703550385,0.0684774806,0.5626681838,0.9931660365,0.6260141401,0.4189946911,0.2745206495,0.312380011,0.4653582606,0.2053616094,0.0051572972,0.2807859461,0.8288479737,0.1681527556
0.2664367709,0.0514965307,0.2188348092,0.6282422111,0.4707777433,0.5329307021,0.2107023434,0.4783207352,0.509001821,0.4117942016,0.2131186384,0.941924685,0.3614126811,0.8818614662,0.2995682309
0.3735794492,0.0874486624,0.1113450786,0.275482901,0.8982691459,0.4928675547,0.9282799862,0.9384877922,0.2119364575,0.7749514738,0.7877783023,0.4590083839,0.8489519287,0.0849492401,0.4099626056
0.3953507796,0.4064431336,0.1198051904,0.8288709253,0.5206842697,0.3800273199,0.1621455815,0.4548587235,0.6927269488,0.4646314959,0.8723359662,0.8192510373,0.2994535249,0.7277397202,0.9341675742
0.9070519701,0.7712858412,0.8604973458,0.9369925417,0.7870187362,0.1272482334,0.6470961794,0.0827731261,0.5015558597,0.7626015696,0.4918610115,0.5412503964,0.6487404699,0.7676243373,0.0681787008
0.6254654024,0.455627471,0.2886724397,0.0358786109,0.8663466622,0.9399426728,0.1292217556,0.6156781004,0.2907836429,0.4744766056,0.0455405261,0.3150820707,0.4037149893,0.1507205426,0.7694905831
0.0237248162,0.5675495204,0.7921251658,0.6306840199,0.0556384823,0.2930662923,0.4296028739,0.7219469803,0.1090215438,0.551814075,0.4003027187,0.3316594505,0.7841248718,0.2010968115,0.8284289891
0.2548784625,0.3830631595,0.7039574816,0.6556139745,0.2417236401,0.7024453358,0.4753396075,0.8445755719,0.728719017,0.9312427654,0.7887631204,0.491547619,0.6502128813,0.3339056297,0.1298886986
0.5664467585,0.0099780463,0.9449616079,0.9208463151,0.8395753665,0.1102154091,0.1728045081,0.6772614598,0.9489208601,0.9921934284,0.879713676,0.1297725795,0.9819138343,0.8322661949,0.9870233451
0.6638937365,0.0325959647,0.8837479034,0.9925862969,0.506530305,0.6896958544,0.6784082919,0.0362917874,0.0991588197,0.6310922502,0.6886333409,0.2024560192,0.5170132083,0.093598937,0.503798369
0.6923959489,0.0935330243,0.1089271191,0.1674848368,0.1859404267,0.8038770788,0.5086362933,0.8502064931,0.2110450565,0.3645652103,0.5952580375,0.2410218141,0.3817909162,0.6210232423,0.5267405007
0.9364660038,0.5513244623,0.5718990197,0.8317798306,0.052095261,0.0491960246,0.4207493377,0.9037949032,0.8633814646,0.3502135369,0.1073270197,0.8976268709,0.635674379,0.6963783173,0.9567054278
0.3902844843,0.7617914414,0.2714725319,0.5437131321,0.5892572793,0.1829472428,0.5045031501,0.0489600432,0.796154493,0.449723977,0.1993380769,0.2519926336,0.4580876746,0.9118016396,0.5195061394
0.9643294779,0.3270306663,0.5389709014,0.8801383241,0.7523584589,0.0462611591,0.1289677692,0.9633850037,0.1488077124,0.1354035139,0.2757556974,0.1121902769,0.2468985944,0.8351445095,0.5385787489
0.8338586091,0.5355643898,0.63195866,0.3131575148,0.5687772032,0.8976451122,0.6391533821,0.2146775472,0.4163710061,0.6222874642,0.4250610515,0.6032568921,0.1296464072,0.3004205665,0.3132772117
0.3726247457,0.3585240173,0.6205018367,0.3886441464,0.2076242131,0.3104357936,0.4620577194,0.8009707747,0.7238182296,0.5619498145,0.4870394587,0.2328337586,0.3803041797,0.3060878687,0.7284148548
0.6421237614,0.6111108644,0.3445005768,0.672856282,0.7299470888,0.3176403387,0.5742675174,0.8571064774,0.3822444757,0.8917557913,0.1662385048,0.2376586983,0.4896845673,0.4772377846,0.2571341873
0.8094750647,0.6594627628,0.8444439875,0.304312888,0.6305508544,0.0881836922,0.6016276634,0.7468405289,0.1228998836,0.5853595308,0.7714503604,0.711049755,0.58809096,0.9804537826,0.4345138982
0.6379727569,0.5640542362,0.1811595296,0.3890534405,0.1258161523,0.2549256336,0.1836847223,0.9954224119,0.1843897156,0.6158647235,0.4596545933,0.3886115505,0.2349648867,0.047540512,0.7561283455
0.4747237692,0.702148952,0.0752294415,0.6335662131,0.9781793906,0.7851446924,0.6473523598,0.0304004856,0.4958308979,0.4191480723,0.4730875707,0.3058591372,0.4556248141,0.6249450222,0.9667894585
0.2214067549,0.1571814327,0.9480749613,0.3930540493,0.7696184175,0.1022037745,0.2362188471,0.8988513349,0.7630393351,0.7809528943,0.0510501156,0.3142172258,0.0370826067,0.4577513565,0.2565027269
0.6988881343,0.5487426516,0.2440680396,0.9265171107,0.476464997,0.8966921998,0.0633458294,0.0085239822,0.8829897065,0.4603443814,0.5946289405,0.7952482149,0.1418543505,0.3584870851,0.2040707831
0.7054657289,0.3089500943,0.5101576696,0.6066953723,0.5769837913,0.1274312317,0.8738238499,0.9019633659,0.2018879195,0.1166718056,0.4773724478,0.3846363152,0.5767128929,0.0465495976,0.0506669013
0.5963444308,0.0062499058,0.416156921,0.4526646101,0.2859471054,0.6683155935,0.9243115016,0.3554637425,0.4567327713,0.2391210409,0.6698179047,0.1083291256,0.2956827533,0.3176601861,0.0876728125
0.7935923564,0.8061581425,0.0180743535,0.8492778778,0.9073222743,0.3972805663,0.3358254531,0.6525044988,0.3547701219,0.7472301208,0.1493126446,0.1516863823,0.0017545081,0.5875075769,0.6935158679
0.159567813,0.1141173393,0.8504463313,0.7775203789,0.9879023482,0.2151298947,0.1931050001,0.84540734,0.9765359701,0.4114831615,0.6919073053,0.9634138105,0.6807116609,0.5383233074,0.8025657349
0.5055328095,0.3868466762,0.2073050274,0.4047253784,0.1715031118,0.3795976628,0.7988712685,0.683002671,0.4062617244,0.7471181639,0.4825528672,0.583970962,0.8446261803,0.6733942594,0.1458213044
0.883316683,0.5448081098,0.0436036434,0.5904178601,0.8828150492,0.0064204756,0.0723822886,0.7235971816,0.2406716182,0.9123852606,0.903480779,0.2621131989,0.9824377729,0.8505403993,0.7221166523
0.2027922483,0.6469135629,0.9039274448,0.7081012227,0.4168693748,0.3915259853,0.7367074722,0.0118426482,0.9476987659,0.2785196537,0.6318846012,0.7870843055,0.6462246944,0.7630964694,0.77648495
0.6058691502,0.558965422,0.416821383,0.2153393914,0.2883041126,0.7129541087,0.1164661577,0.5828044371,0.7645615185,0.4285979429,0.3843370928,0.469329843,0.2658983857,0.1490977775,0.4428839259
0.6299664982,0.544299647,0.4747235429,0.6561532218,0.5678076775,0.9396079579,0.4691640901,0.3575204425,0.7808191761,0.845902386,0.8678865717,0.9172321729,0.3083307371,0.7619121683,0.9623104588
0.1654727036,0.8911719843,0.0510768941,0.9615324717,0.4501145248,0.4886744023,0.5411952051,0.7863163527,0.6479419044,0.6890650234,0.8155291591,0.9289231052,0.6379221982,0.8785885836,0.0980733283
0.7489093228,0.8475728689,0.8386062059,0.8170941534,0.47304261,0.6948455791,0.2508204889,0.6312003576,0.1041322808,0.1079266582,0.3122522823,0.6295462931,0.0024253786,0.9418932855,0.2015094607
0.6575313763,0.3221483417,0.9189200759,0.5432681605,0.4697163113,0.9861742382,0.5646556141,0.2458972288,0.4281414852,0.8768359232,0.6350761893,0.9759000565,0.7364082219,0.3720883043,0.3758207109
0.8796726062,0.0785025074,0.1904561786,0.2372052711,0.3868896837,0.7262200539,0.6546992112,0.2892047957,0.2118541185,0.1961153028,0.3609414301,0.4345423471,0.1463806164,0.725443894,0.185509593
0.29916384,0.3294939366,0.1109073837,0.1163360629,0.8024344934,0.975964226,0.4706075879,0.7958980628,0.2820710556,0.6988511581,0.7201310813,0.1469914068,0.1129688453,0.8729192272,0.4995115856
0.5319046224,0.3204590114,0.5731890346,0.0264570138,0.3041614637,0.8596066438,0.4081408288,0.7183148463,0.9689621178,0.5293926222,0.979995918,0.4940510194,0.568053561,0.8572533609,0.3880138532
0.2673256143,0.4924547041,0.5403774513,0.0555812331,0.3121667417,0.154041338,0.5852093511,0.4671777353,0.6836933937,0.8926459999,0.1779101899,0.0501193255,0.7548211293,0.8289881889,0.3090605349
0.8409909846,0.3420507267,0.9517129732,0.5917285739,0.4406683138,0.447328064,0.5839221279,0.1630299807,0.0224530312,0.5169155431,0.1923847562,0.9578546628,0.3717490683,0.2423910048,0.4013529597
0.4296841178,0.2188027372,0.9876190979,0.7800964918,0.4091563236,0.4498314718,0.3364637233,0.0888143946,0.4811222776,0.3130322128,0.3098791929,0.2769164497,0.2134564293,0.8543197683,0.7934107185
0.9638442881,0.9064904739,0.2842761428,0.3732299594,0.2733909834,0.4878261035,0.6200533691,0.2802119373,0.4333360759,0.1953221325,0.043879065,0.7733864306,0.5310772356,0.107307937,0.8006601368
0.9994309033,0.6992147184,0.3130957969,0.5613190106,0.3278239662,0.9469654853,0.3021869808,0.6885744367,0.9021666722,0.5079593,0.1729245718,0.0419320135,0.7863318778,0.0426845875,0.3693867198
0.0889651969,0.6389054288,0.6020618575,0.1319077314,0.2669927096,0.8569141855,0.6909952061,0.3216844172,0.1344955766,0.8599935745,0.9369138006,0.7587303267,0.756713643,0.6405829001,0.957025203
0.0693705704,0.9584758386,0.4441238242,0.2699386553,0.4175159547,0.4527986303,0.3174241393,0.8190807856,0.8363147918,0.1703528178,0.0481939563,0.0569534218,0.9197008906,0.0070409297,0.2564225676
0.4615811392,0.1389210974,0.4279780641,0.2578405298,0.0816547291,0.9573122915,0.3239039981,0.7279104874,0.6202930649,0.0828951438,0.877130318,0.1498311879,0.6010229097,0.6920751734,0.9088507748
0.6103516917,0.1684777626,0.5315123426,0.3015124367,0.1544661432,0.4395209707,0.3405566366,0.2946618061,0.2843962736,0.520625582,0.8751105242,0.9034603514,0.8914931383,0.9288620608,0.1187021566
0.4472282835,0.8322797624,0.8379992621,0.9339879089,0.1496365576,0.8465632441,0.8587015798,0.139010613,0.939665842,0.7255260131,0.545237926,0.7545551899,0.0604990166,0.3346283105,0.9305293903
0.0688132342,0.6610406813,0.077869165,0.7758684651,0.020386763,0.6296783786,0.5474705454,0.9205967413,0.0612324255,0.0876742421,0.5985224874,0.412386965,0.6216652235,0.8162107486,0.5678396103
0.012918399,0.0191336946,0.8752319117,0.5979673046,0.9493500681,0.1580515044,0.8725573882,0.642441777,0.5647456756,0.0143171576,0.4607283798,0.7932215996,0.816767387,0.9930996475,0.0331740141
0.3971830105,0.5077862301,0.5061742212,0.6631080822,0.8625241382,0.4080734378,0.7710427796,0.3056320791,0.8524187821,0.4938160762,0.8140896589,0.3418462555,0.5039552438,0.4017047051,0.8538704636
0.3014592137,0.7097041746,0.3951656922,0.3944952195,0.7044410156,0.9373843284,0.1696194256,0.8339301241,0.1403133178,0.6863212155,0.5282650523,0.5517820037,0.7598027359,0.6292213937,0.132434021
0.1402456171,0.6830143181,0.5078846508,0.744002909,0.0029678998,0.2145934024,0.4999064934,0.2461076171,0.1539306411,0.2540369871,0.7215855503,0.3327384453,0.3311563797,0.9672858638,0.70759856
0.5883678835,0.0040117768,0.467123157,0.4390120494,0.1564951212,0.1460530171,0.7307028975,0.8964346005,0.6471229369,0.5532768143,0.8968354946,0.0873293951,0.4542686695,0.4201976505,0.0181089039
0.6031054998,0.4358464191,0.7621467961,0.2952002613,0.1034541946,0.3952724559,0.6690688405,0.7821241508,0.1533368554,0.7884308063,0.9226651882,0.947986107,0.0045752043,0.8935909531,0.277457668
